-----------------	0	-------------------
black	0.00156983
track	0.00156312
addit	0.00153143
close	0.00150534
review	0.00150103
support	0.00149284
malacca	0.00149032
scour	0.00148727
head	0.00147228
releas	0.00145804
seab	0.00145334
expect	0.00145168
inact	0.00144556
preliminari	0.00143841
document	0.00142165
call	0.00140421
bluefin	0.00140211
21	0.00140211
hostil	0.00140211
corner	0.00140211
air	0.00138323
equip	0.00135373
-----------------	3	-------------------
maldiv	0.013309
shareef	0.0108631
unidentifi	0.00745984
alert	0.00514641
join	0.0050472
atol	0.00499248
wash	0.00495558
sight	0.00475376
3200	0.00377847
moham	0.00377847
island	0.00356281
local	0.00355196
telephon	0.00343442
archipelago	0.00343316
spot	0.0034288
southwest	0.00320849
2000	0.00299083
tuesday	0.0029848
northern	0.00294672
object	0.00285309
madagascar	0.00272782
mauritiu	0.00267339
test	0.00266128
territori	0.00260733
nearbi	0.00258952
spokesman	0.00255298
region	0.00249317
share	0.00247511
male	0.00239476
capsiz	0.00239476
honeymoon	0.00239476
barg	0.00239476
februari	0.00239476
reunion	0.00236283
juli	0.00218034
media	0.00215372
ashor	0.00214861
lookout	0.00214787
acquir	0.00211392
late	0.00204278
polic	0.00203781
presid	0.00201214
fli	0.00196781
today	0.00195374
rahman	0.00194878
appear	0.00194618
kilometr	0.00189599
neg	0.00186261
store	0.00186261
panel	0.00186261
construct	0.00186261
warehous	0.00186261
liner	0.00186261
azharuddin	0.00183778
inspect	0.00179939
capit	0.0017863
largest	0.00176694
spark	0.00174137
africa	0.00173173
began	0.00171277
inexplic	0.00168096
low	0.00165277
resort	0.00164663
hint	0.00163749
afp	0.00162885
possibl	0.00159099
yesterday	0.00156221
offic	0.00156135
civil	0.00154238
preserv	0.0015118
refer	0.0015063
surveil	0.00150578
three	0.00148903
fresh	0.00147309
african	0.00147232
gener	0.001468
night	0.00146324
director	0.00146311
attach	0.00145445
met	0.00144471
veer	0.00143196
liow	0.00142727
histori	0.00140908
biggest	0.00139996
occur	0.00138942
nation	0.00138141
follow	0.00137611
led	0.001372
feet	0.00136962
await	0.00132947
discoveri	0.0013197
wing	0.0013047
sunday	0.00130419
pilot	0.00126954
path	0.00126808
respond	0.00126387
9800	0.00125232
lai	0.00122863
tiong	0.00122863
locat	0.0012285
-----------------	4	-------------------
la	0.0103569
begu	0.00676559
suitcas	0.00541599
piec	0.0052614
reunion	0.00522679
aziz	0.00514542
wing	0.00508158
16	0.00500564
bottl	0.00454693
local	0.00452971
cleanup	0.0042822
toulous	0.0040657
laboratori	0.00373132
fragment	0.00366826
island	0.00365245
beach	0.00353402
civil	0.00347881
franc	0.00345451
rollercoast	0.00344315
metal	0.00338968
main	0.00334629
studi	0.00333635
discov	0.00332706
luggag	0.00325867
afp	0.00323713
evid	0.00323275
sourc	0.00312452
victim	0.00307924
airport	0.00305752
puzzl	0.00302826
polic	0.00302769
compon	0.00302175
pari	0.0030093
friday	0.00300528
emot	0.00292837
torn	0.00291964
number	0.00286674
wash	0.00286043
verifi	0.00280896
near	0.0027175
francisco	0.00269904
plausibl	0.00262951
rogu	0.00258664
modif	0.00256627
primarili	0.00256527
san	0.00253425
terror	0.00247248
convinc	0.00246793
rocki	0.00244561
abdul	0.00244472
johnni	0.00243113
hundr	0.00242174
discoveri	0.00240875
specul	0.00239668
bea	0.00236198
tytelman	0.00234775
pain	0.00234504
solv	0.0023278
plot	0.0022967
truss	0.00229262
structur	0.00227456
bottom	0.00226301
curiou	0.00226301
object	0.00225546
scientist	0.00224545
saturday	0.00223857
saint	0.00218774
current	0.00215075
model	0.00214814
warn	0.00213228
mark	0.00211842
weird	0.00211026
examin	0.00210891
field	0.00210558
deputi	0.00208715
somehow	0.00207091
kaprawi	0.002069
confirm	0.00206237
2500	0.00204235
greatest	0.00203105
dolan	0.00203044
giant	0.00202098
comb	0.00202036
failur	0.00198971
657bb	0.00197545
miner	0.00197545
2013	0.00197545
stone	0.00197373
southwestern	0.00196432
hijack	0.00195599
along	0.00194907
identifi	0.00192476
import	0.00191235
ladder	0.0019006
sent	0.00189086
float	0.00188825
precis	0.00186663
airplan	0.00184918
baffl	0.00184057
realli	0.0018352
-----------------	5	-------------------
rel	0.00608394
—	0.00495735
wang	0.0048856
mother	0.00476601
husband	0.00460272
gather	0.00421749
nathan	0.00409555
370	0.0040382
truth	0.0039952
kin	0.00398478
li	0.00389022
pray	0.00367594
tshirt	0.00367594
want	0.00362266
never	0.00336379
daughter	0.00325903
sunday	0.00325159
jiang	0.00318641
read	0.00311433
news	0.00305562
noth	0.00302058
evid	0.00296252
chines	0.00295604
accept	0.00293932
secur	0.00293853
watch	0.00291921
answer	0.0028942
whose	0.00282405
feel	0.00278717
suffer	0.00278509
closur	0.00267927
mani	0.0026141
love	0.00261256
compens	0.00261218
zhang	0.00259804
govern	0.00259263
templ	0.00257305
white	0.00256742
concret	0.00255401
hui	0.00248294
daisi	0.00243381
attend	0.00236865
tribut	0.00234594
son	0.00234512
without	0.00229333
difficult	0.00228997
hatr	0.00228502
brother	0.00222223
anniversari	0.00221642
heart	0.00221469
sinc	0.00221281
mall	0.00218254
dont	0.00217698
aboard	0.00217215
dozen	0.00216061
wore	0.00215751
true	0.00215439
give	0.00215212
demand	0.00212667
contribut	0.00210594
aliv	0.00207076
press	0.00203625
gome	0.0020356
dead	0.00200503
azharuddin	0.00200103
accid	0.00196416
still	0.00195038
especi	0.00194567
next	0.00194189
must	0.0019272
deviat	0.00192712
held	0.00191917
hope	0.00191663
writer	0.00191458
china	0.001914
truli	0.00190371
process	0.00187614
live	0.00186829
emot	0.00186355
ann	0.00184364
central	0.00182311
zealand	0.00182251
interim	0.00180617
grief	0.00178855
releas	0.00177453
declar	0.00177434
chang	0.00177269
come	0.00175403
tragedi	0.00174614
interview	0.00174447
wen	0.00173187
refus	0.00172985
bodi	0.00172429
pain	0.00171756
everi	0.00171722
speech	0.00170948
wear	0.00170801
tighten	0.00170801
swarm	0.00170801
airasia	0.00170025
-----------------	6	-------------------
dolan	0.00959395
fugro	0.00716635
squar	0.00552876
seab	0.00493837
ship	0.00483097
underwat	0.00470254
phoenix	0.00465544
metr	0.0046217
zone	0.00451026
sonar	0.00438447
vessel	0.00432486
level	0.00419561
map	0.00404573
jacc	0.00389244
atsb	0.0034647
kilomet	0.00345322
jointli	0.00344558
kilometr	0.0033784
condit	0.00337147
remot	0.00312377
weather	0.00303348
autonom	0.00291037
featur	0.00283781
deep	0.00283646
vehicl	0.00278261
commission	0.00268548
far	0.00267806
towfish	0.00266955
terrain	0.00264602
depth	0.00262999
bureau	0.0025404
million	0.00251453
use	0.00248916
fund	0.00248611
winter	0.00247123
seafloor	0.00228452
hunt	0.00227387
equip	0.00227049
octob	0.00222074
there	0.00220758
feet	0.00220127
go	0.00213496
boost	0.00213168
volcano	0.00211235
field	0.00209781
equat	0.00207584
shipwreck	0.00207352
4000	0.00206479
prioriti	0.00205086
floor	0.0020473
three	0.00204183
complex	0.00203325
martin	0.001989
undersea	0.00197321
manmad	0.00196334
chief	0.00195863
fourth	0.00193898
western	0.00192547
sea	0.00192353
tow	0.00191104
camera	0.00189376
1100	0.00188629
haul	0.001869
reveal	0.00185535
join	0.00185455
oper	0.00184921
prove	0.00183351
mountain	0.00182256
data	0.00180085
afp	0.00177573
af447	0.00177466
beyond	0.0017579
1800	0.00174595
larg	0.00173013
scan	0.00172846
size	0.00172715
expand	0.0017262
improv	0.00171856
ridg	0.00171478
120000	0.00170217
previous	0.00169109
probe	0.00169065
mostli	0.0016796
take	0.00167631
arc	0.00164587
poor	0.00164096
imag	0.00161042
water	0.00160739
scour	0.00160609
unchart	0.0015763
highresolut	0.00155868
likelihood	0.00155223
thoroughli	0.00154649
pull	0.00154633
recoveri	0.00152561
rest	0.00152445
earlier	0.00152181
searcher	0.0015202
concentr	0.00151997
massiv	0.00147751
-----------------	7	-------------------
batteri	0.00812503
cockpit	0.00487929
beacon	0.00487441
expir	0.0045919
towelett	0.00385409
control	0.00380891
record	0.00354079
zahari	0.00337058
sunday	0.00316444
voic	0.00308807
fariq	0.00292912
abbott	0.00278663
know	0.00278147
supervisor	0.00272027
traffic	0.00256962
shah	0.00230344
night	0.00230068
hamid	0.00229737
captain	0.00226351
crew	0.00221924
copilot	0.00219334
dont	0.0021755
cabin	0.00204861
ahmad	0.00204068
reveal	0.00200928
background	0.00198589
convers	0.001969
system	0.0019285
data	0.00185881
mainten	0.00184908
30day	0.00184056
searcher	0.00181859
person	0.00174583
held	0.00172062
either	0.00171396
logo	0.00169973
deserv	0.0016957
contact	0.00169267
commit	0.00167993
duti	0.00166104
messag	0.00162803
penang	0.00159653
criticis	0.00158888
radar	0.00158147
anniversari	0.00155578
profil	0.00155236
fallen	0.00155236
probe	0.00155169
track	0.00155146
ralli	0.00154899
heard	0.00154899
implic	0.00151354
noth	0.00150883
financi	0.00147643
complet	0.00144964
date	0.00144478
caus	0.00144469
next	0.00141627
accord	0.00139707
alarm	0.00139405
mention	0.00139366
action	0.0013904
account	0.00135742
handl	0.00135106
beach	0.00133303
monitor	0.00132521
flew	0.00131284
unnot	0.00131283
—	0.00131105
later	0.001304
partner	0.00129605
analys	0.00129591
signal	0.00128501
prior	0.00128409
interim	0.00127821
although	0.00124942
answer	0.00122973
liow	0.00122897
disast	0.00122437
januari	0.00121608
toni	0.00120155
good	0.00119413
never	0.00119389
comput	0.00119297
matter	0.00118091
swath	0.00117713
appear	0.00117045
run	0.00115369
abdul	0.00115316
life	0.00115167
suspicion	0.00114573
respect	0.00114364
psycholog	0.00113443
flag	0.00112673
save	0.00112021
error	0.00111785
rang	0.00110509
kin	0.00110129
sign	0.00109869
prayer	0.00109035
-----------------	8	-------------------
sq	0.00955898
km	0.00805754
million	0.00498776
highest	0.00485779
truss	0.00468387
drone	0.00462667
cost	0.00457442
longhaul	0.00437621
matt	0.00434912
siegel	0.00429791
floor	0.00420769
bluefin21	0.00365802
finish	0.00362124
patch	0.00361923
1000	0.00347186
reuter	0.00345803
thousand	0.00341003
1600	0.00335945
perth	0.00335793
doubl	0.00311041
bound	0.00307394
percent	0.00305906
hong	0.00297132
decis	0.00295062
60000	0.00292814
screen	0.00290691
fortun	0.00289801
extend	0.00286621
georeson	0.00283406
technolog	0.0028101
shortli	0.00279523
11	0.00277782
prioriti	0.00275088
becom	0.00273108
sophist	0.00269768
restructur	0.00268126
cover	0.00268076
rug	0.00267695
billion	0.00265936
addit	0.00265819
eventu	0.00261882
estim	0.00261517
attempt	0.0024996
12	0.00245692
18	0.0024541
within	0.00243993
298	0.00242657
23000	0.00242602
place	0.0024208
expans	0.00239174
deputi	0.00235501
flown	0.00231814
anoth	0.00231022
lincoln	0.00229763
feast	0.00229763
ping	0.00227023
alreadi	0.00225268
kilomet	0.00219725
sea	0.00217425
trial	0.00214747
rest	0.00211569
95	0.00209928
alzaquan	0.00207995
amer	0.00207995
hamzah	0.00207512
joint	0.00206986
firm	0.00205891
edit	0.00204882
yang	0.00203583
born	0.00203583
therebi	0.00203583
design	0.00203001
necessari	0.00202243
vessel	0.00201968
greatest	0.00201067
end	0.00200956
worsen	0.00200726
confer	0.00199625
histori	0.0019952
kill	0.00198772
phase	0.00197454
take	0.00195589
alex	0.00194528
–	0.00194269
liow	0.0019394
four	0.00191505
radar	0.00191463
ukrain	0.00189071
warren	0.00188191
equip	0.00186615
shot	0.00186011
signal	0.00182307
current	0.00181356
target	0.00179412
citi	0.00178577
compani	0.00178285
forev	0.00176572
obama	0.00175924
own	0.00172398
faint	0.00170796
-----------------	9	-------------------
mh17	0.00471757
book	0.00443754
airasia	0.00412831
satellit	0.00368303
wise	0.00365137
passport	0.00356152
commun	0.00355292
cawthorn	0.00351725
theori	0.00339935
loss	0.0033807
data	0.00331358
compani	0.00321357
stolen	0.00311497
sourc	0.00300285
raw	0.00287577
ping	0.00282936
arc	0.00278497
south	0.00275854
inmarsat	0.00273227
ma	0.0026249
analyst	0.0025808
flew	0.00256107
spot	0.00253907
calcul	0.00251967
suggest	0.00251026
pilot	0.00248893
fuel	0.00244698
strateg	0.00242267
carrier	0.00241909
surviv	0.00238458
port	0.00233556
happen	0.00232441
visit	0.00231538
debat	0.00224026
releas	0.00223948
radar	0.0022143
fals	0.00217524
two	0.0021586
across	0.00215741
north	0.00214671
autopilot	0.00214199
inform	0.00213133
initi	0.00206061
challeng	0.00204014
vietnam	0.00201169
fli	0.00200499
—	0.00198889
circumst	0.00198204
base	0.00197391
larg	0.00197335
write	0.00195887
independ	0.00193306
situat	0.00192561
competit	0.00192321
foul	0.00191356
follow	0.00190642
group	0.00190518
tuesday	0.00187889
incid	0.00186613
relat	0.00185649
ticket	0.00184553
factor	0.00184462
power	0.0018207
struggl	0.00181882
anyth	0.00181831
water	0.00181265
state	0.00180889
deliber	0.00180598
forc	0.00177179
posit	0.00176392
new	0.00175909
contact	0.00174798
region	0.00173419
stretch	0.00172163
access	0.00172093
singapor	0.00170981
divert	0.00169461
result	0.00169167
regular	0.00168955
becom	0.00167247
transpar	0.00165571
million	0.00165289
air	0.00163119
suspect	0.00162731
exercis	0.00161394
reason	0.00161199
blame	0.0016107
simul	0.00160498
british	0.00159912
page	0.00159857
respons	0.00158905
rate	0.00157869
stori	0.00157283
engin	0.00156458
went	0.00155288
heat	0.0015477
blogger	0.0015477
igari	0.0015477
gulf	0.00154595
sever	0.0015448
